student_id,accuracy,avg_response_time,hesitation_rate,engagement_score,hint_usage,learner_type
164,0.6286197472598067,6.270082251247901,0.7435082562916078,0.5975707863246642,0.8414475530847599,Needs Support
165,0.27223181604352664,3.8320845071672673,0.1607598960483082,0.9937264118586502,0.47128716739816456,Needs Support
166,0.8682419964713903,4.751464505317976,0.8179670241190622,0.8811399661960766,0.9791049380151545,Needs Support
167,0.4566240519773887,6.427239110921146,0.8321341779577419,0.3668084114858687,0.6341421382957368,Developing
168,0.3492148083198834,4.892264718672002,0.5074677337608362,0.9444761717151331,0.12626474156450274,Needs Support
169,0.23262011324381116,5.358206432923504,0.00638587171683358,0.2930931183083809,0.676177562075434,Needs Support
170,0.6727143545505935,7.131713036489248,0.2870381331749128,0.8539597667929533,0.325104015431699,Competent
171,0.7420514894738259,5.120724715305586,0.6169269183757422,0.5044986347812641,0.6863271966860974,Competent
172,0.21327026314228492,18.141777643275653,0.9811861780274235,0.9023794563560557,0.06964114816240574,Needs Support
173,0.6096744466394248,3.4442074219095598,0.6318135270166684,0.8944453520859603,0.1748814371759594,Developing
174,0.3811966201583504,11.441205012264584,0.2598035810641598,0.844740320094097,0.8557372589057863,Needs Support
175,0.71613823232756,9.387142885813908,0.6340057030996114,0.8320243490456491,0.2271795570235149,Competent
176,0.33949314320399315,19.682815104354916,0.5399853797158555,0.44374331127843264,0.83704112524294,Needs Support
177,0.7527501904819729,4.016700239024942,0.7798453951511436,0.2647354264410018,0.27927608845441043,Competent
178,0.5093882770404299,9.16140078282335,0.10698063882695841,0.5223841430121292,0.6428819100587077,Developing
179,0.9493839909893877,19.45046779895664,0.761027902502028,0.33881961198920696,0.694150573509831,Dependent Advanced
180,0.3100167553167946,17.579128266091644,0.5412665786761103,0.7559608711219694,0.5126547531450529,Needs Support
181,0.47285308084020683,16.707297277087036,0.9629920038589946,0.47687978123022845,0.3053106766967313,Developing
182,0.29077881699247127,6.642250886808917,0.3418721660386861,0.9804881606879319,0.21264437637109612,Needs Support
183,0.9397548946228502,5.075976573021185,0.6326218931339481,0.7127776618762656,0.03318935456242622,Independent Mastery
184,0.9018714827047849,14.035577958639758,0.9320281055100175,0.8579844509074888,0.3039464012407238,Independent Mastery
185,0.4063533021721245,18.728767804296545,0.10250972799067926,0.3060197381934788,0.653162790531283,Needs Support
186,0.7279872368273432,12.021732074250735,0.9372284872364511,0.8896115858180982,0.9383048184484827,Needs Support
187,0.8537777601609726,12.289028410458197,0.6878857223008134,0.9382057524107155,0.871204482263052,Needs Support
188,0.64416064927957,7.039623685885115,0.0678370591051719,0.5896495350551487,0.7660647765353026,Needs Support
189,0.6237204626848052,15.850872797454864,0.30096356694681625,0.685002350200782,0.7884473432532987,Needs Support
190,0.39348183272036136,5.366787474035421,0.7081720886452816,0.8118478407223964,0.6649849034759953,Needs Support
191,0.2744822142447194,7.826226255276386,0.0673506014687717,0.33987090180833,0.260286857566003,Needs Support
192,0.9177726063626614,9.657855895095501,0.5821704601762733,0.602052861170754,0.9071950307058299,Needs Support
193,0.9203344457306644,11.13698681632019,0.34588305695295674,0.5189304222178506,0.670732311905834,Dependent Advanced
194,0.7064811658186143,6.363375183471444,0.6209155177674771,0.31709919372979933,0.56044063098044,Competent
195,0.4712238328389606,4.067062845305664,0.04574203381251285,0.49402753783322517,0.11098946921348107,Developing
196,0.47936765969012873,12.991160763949386,0.8715368061523763,0.25453784750839487,0.4470555438064254,Developing
197,0.7807645430961916,7.195349958324604,0.9734889691773969,0.2206495255595896,0.4603582712019263,Competent
198,0.9176882079620616,12.462287985607022,0.9688778552856915,0.3081330313238582,0.86456360952267,Needs Support
199,0.9096691394120939,4.778528874935642,0.7496518317429247,0.9704920892713391,0.5466482201877885,Dependent Advanced
200,0.8239004366860991,10.660521833386715,0.13008624013063197,0.6396236287160135,0.38040054897040965,Independent Mastery
201,0.7136253169234303,11.586609785928545,0.7582631959290226,0.972657728922576,0.9768003285106593,Needs Support
202,0.26731197199603907,2.9328236628036843,0.02458691645880151,0.5459983026641055,0.11072059332631567,Needs Support
203,0.329302971275691,8.05887700749057,0.022123551528997254,0.4494529064682077,0.4225484283119446,Needs Support
204,0.9188433508216634,4.419464184901536,0.32361021914954125,0.6049134902721953,0.04202467517140529,Independent Mastery
205,0.685143247727672,3.1407494685098194,0.48864319040466575,0.5516093509063281,0.7399041207669304,Needs Support
206,0.20735764129330372,19.819284183019015,0.7704074178077932,0.28453174740939513,0.9180765521991506,Needs Support
207,0.2811772342928257,7.802369209545013,0.6832953766065052,0.712661051752165,0.28003732955048943,Needs Support
208,0.7308014152864446,16.577740025383427,0.44590270637674834,0.37283054600767973,0.8583416767991209,Needs Support
209,0.20404926707697496,6.583531785747749,0.2736266662816659,0.6956703639182638,0.29221823046189777,Needs Support
210,0.32864644113399893,14.267049000030728,0.9971245001577111,0.7201608739185228,0.9107701616439152,Needs Support
211,0.6389870314932689,15.684101478014359,0.42618130223597295,0.3216198825029185,0.7539619035967839,Needs Support
212,0.7535161581541547,12.721497330941197,0.4513870243296755,0.24907970168853455,0.8049067768414386,Needs Support
213,0.7215690076020804,10.48837139390285,0.16362382119166918,0.8246092688547519,0.0180065556004545,Competent
214,0.37941544756844786,9.413136454650834,0.7948095487499294,0.5678403390154562,0.962810357074026,Needs Support
215,0.7697433770780286,8.279628797773915,0.6936822257814886,0.24653103640438065,0.7266709920703233,Needs Support
216,0.3897992699974401,18.731524596460865,0.2207696127887604,0.9958930537358137,0.3047510953861333,Needs Support
217,0.4603197585274142,16.951149340179125,0.0823810456158427,0.24622444879709332,0.8293946648588469,Needs Support
218,0.7971931240944194,19.370484391997227,0.6804993020747131,0.7560281830868425,0.28152119841492995,Competent
219,0.7197063192377717,4.237350022739805,0.6545112142811352,0.9869431402107309,0.872753839566128,Needs Support
220,0.8793787283953425,15.155614553665597,0.2732595269982093,0.3913440833727405,0.11258039041193701,Independent Mastery
221,0.7260903138402748,18.89012822277868,0.9508635622504104,0.31379949494975695,0.7036859774607958,Needs Support
222,0.6546468826683773,5.262195190981883,0.15105789178090023,0.2971079515379431,0.5406984766449103,Competent
223,0.274939814262474,3.196932812601995,0.4323348010426019,0.4426201180540765,0.09653447019544081,Needs Support
224,0.49417264244754683,15.340171687221062,0.9436159201675989,0.2808366488085174,0.24189382825883898,Developing
225,0.4121618941453804,12.340516037238414,0.4197273169261223,0.7537290733553055,0.01240403627731479,Needs Support
226,0.39519171470326686,17.152917981648898,0.6385259476640855,0.24983343850405015,0.46876796546450583,Needs Support
227,0.9784084438019565,4.515902779273211,0.3975943979627943,0.6075377025198319,0.3012652607600004,Independent Mastery
228,0.5144781797334084,16.31481161347802,0.27421520234867003,0.9973574830823815,0.5983574842977588,Developing
229,0.9136372441416907,5.6292917608594015,0.9839776479598282,0.851176215604815,0.2972378077086172,Independent Mastery
230,0.7049109007978103,4.945806971582681,0.409334006315043,0.6921755505848087,0.2999191115069847,Competent
231,0.8358490428333187,4.9567843627578725,0.8940992036791344,0.4450028966292894,0.7431931987316034,Needs Support
232,0.6021096744841536,16.66234496416488,0.22995460589108618,0.6991166690333108,0.04814283597835345,Developing
233,0.6615231077010872,13.973549972531602,0.2131047040250833,0.6216331711293213,0.9028949951919872,Needs Support
234,0.5940141550550911,11.415177645844148,0.03113408288451136,0.5408667071122972,0.8522638743911815,Needs Support
235,0.35619439023843563,8.458948714223045,0.651666825375885,0.3045683013921596,0.6678046832264065,Needs Support
236,0.7779616922092043,17.78960973463595,0.36852634372376114,0.9092833721923734,0.5932215701073843,Competent
237,0.4246178899526847,9.064011933607437,0.864358249839637,0.559827719057058,0.8923024981396522,Needs Support
238,0.2194527731451631,16.698789910488387,0.47320990669155716,0.35569800945661206,0.18533017952871444,Needs Support
239,0.7163778367257343,9.904428354263931,0.9681934279147217,0.49420748070183174,0.07896916219082861,Competent
240,0.34168854352563915,8.784999729648337,0.18552551570312115,0.5313038020231416,0.2395101699095381,Needs Support
241,0.9523668674823316,10.328236142052916,0.8686231679556108,0.8620303164534995,0.7945782787001903,Needs Support
242,0.9631428616020699,7.424801734954557,0.7765968527917417,0.7868915044491216,0.03467026672648332,Independent Mastery
243,0.9318915121763589,15.45696884317252,0.770921844644052,0.8154439149130719,0.5828068350834896,Dependent Advanced
244,0.49612696020435554,11.048967021664625,0.8447832281168877,0.20882501154291777,0.9954375161913099,Needs Support
245,0.21236529322309394,6.179828512642711,0.7610239909429989,0.5329231985438092,0.8556960938375394,Needs Support
246,0.9426548500701804,18.19234231894223,0.6262203216314154,0.5850753213082589,0.5214456890435895,Dependent Advanced
247,0.5425473186538514,8.910041984717806,0.13124487768238757,0.21535382145844537,0.06364090928664234,Developing
248,0.9733238552349357,11.783951500051796,0.032526179491251916,0.4078505669960274,0.8313735143857098,Needs Support
249,0.9708959816714022,18.316497997361846,0.9208478478156868,0.808231858497708,0.5989785081772105,Dependent Advanced
250,0.882407564373888,13.236283926451858,0.616650314520738,0.30968776458319924,0.11493299705956683,Independent Mastery
251,0.4355591136556686,4.1041647327505535,0.7965372909761763,0.6282481051620734,0.0938572848233562,Needs Support
252,0.5080781828815402,18.916978225042552,0.4815223515125501,0.37216149761379,0.9096268194365924,Needs Support
253,0.8809093372134855,13.298744955285521,0.11730818896239448,0.20969661971511463,0.6692002629380784,Dependent Advanced
254,0.45353760412502214,8.02830106382755,0.12518579220255044,0.3929611660796332,0.8292867993167555,Needs Support
255,0.33559419734887397,4.506897307940971,0.6855652872289714,0.980699003928043,0.8789789002822673,Needs Support
256,0.6454410099666801,16.292453406865327,0.4303058948994627,0.8412296895063918,0.5717723520483222,Developing
257,0.9489238193286249,13.161309606713242,0.20052472670033672,0.9676613154568268,0.5174463517550413,Dependent Advanced
258,0.7568238373399785,11.602299655573788,0.4915945467414369,0.59028323514109,0.4304274103209902,Competent
259,0.6560489360714921,18.090066494917238,0.06420893707513409,0.28778895894200285,0.3169465877911193,Competent
260,0.2777411950166149,16.194749802041553,0.5819714019143988,0.6383675911789544,0.43459596085871177,Needs Support
261,0.6920057813593359,4.730147835189522,0.26899340443509767,0.5635018676479687,0.7738796557301564,Needs Support
262,0.9920430800834106,7.610997220319868,0.7975591006371882,0.8754856661916928,0.6019234310151316,Dependent Advanced
263,0.31206721218921923,6.472804516660384,0.31036195892357377,0.2784660646273957,0.8925232899548461,Needs Support
264,0.6146637218909894,15.391033266308185,0.4552201490818012,0.5905929096174225,0.4433800143791877,Developing
265,0.9018984575423643,2.603583825244029,0.011620539908100636,0.32003893175518744,0.607089578718754,Dependent Advanced
266,0.7926148942033635,12.258014327683698,0.07244688779455888,0.459740741512048,0.6313075530919887,Competent
267,0.7576125927962145,15.72425634333243,0.3924935564066848,0.7898856619102397,0.5916971623063255,Competent
268,0.7619872671896875,17.78178146171149,0.4799388347171235,0.5808145034950132,0.7026337730855163,Needs Support
269,0.48759292097580414,8.157471476886334,0.6000205481193037,0.5007106281166155,0.23743346837480628,Developing
